Date,Open,High,Low,Close,Volume,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BB_MID_20,BB_UPPER_20_2,BB_LOWER_20_2,BB_WIDTH_20,ATR14,P,R1,S1,R2,S2,pivot_high,pivot_low,ph_price,pl_price,EMA5,EMA10,STOCH_K,STOCH_D,OBV,SMA50,MFI14,ADX14,RSI28,SMA100,SMA200,EMA100,CCI50,CMF50,BB_UPPER_100,BB_LOWER_100,BB_WIDTH_100
2020-10-05 00:00:00+05:30,1018.0499877929688,1054.9000244140625,1018.0499877929688,1048.699951171875,14212509,0.0,0.0,0.0,0.0,,,,,36.85003662109375,,,,,,False,False,,,1048.699951171875,1048.699951171875,,,0.0,,50.0,0.0,0.0,,,1048.699951171875,0.0,0.0,,,
2020-10-06 00:00:00+05:30,1055.0,1060.0,1031.3499755859375,1055.75,9090819,0.0,0.5623970575140902,0.11247941150281804,0.44991764601127215,,,,,36.26432146344866,1040.5499877929688,1063.0499877929688,1026.199951171875,1077.4000244140625,1003.699951171875,False,False,,,1051.0499674479167,1049.981778231534,,,9090819.0,,50.0,0.0,0.0,,,1048.8395560991646,0.0,0.0,,,
2020-10-07 00:00:00+05:30,1044.9000244140625,1072.0,1035.5,1066.550048828125,9284008,0.0,1.8581548061574722,0.4616144904337489,1.3965403157237233,,,,,36.2811556446309,1049.0333251953125,1066.7166748046875,1038.066650390625,1077.683349609375,1020.38330078125,False,False,,,1056.2166612413196,1052.9941910672778,,,18374827.0,,50.0,0.0,0.0,,,1049.1902589254807,0.0,0.0,,,
2020-10-08 00:00:00+05:30,1090.0,1124.0,1088.4000244140625,1093.699951171875,21482613,0.0,5.017978245693939,1.372887241485787,3.6450910042081524,,,,,37.79321246800548,1058.0166829427083,1080.5333658854165,1044.0333658854165,1094.5166829427083,1021.5166829427083,False,False,,,1068.7110912181713,1060.3952383590226,,,39857440.0,,50.0,0.0,0.0,,,1050.0716389699637,0.0,0.0,,,
2020-10-09 00:00:00+05:30,1095.0999755859375,1113.300048828125,1088.449951171875,1106.800048828125,10567867,0.0,8.481460488613493,2.7946018909113284,5.686858597702164,,,,,36.8687042671658,1102.0333251953125,1115.6666259765625,1080.066650390625,1137.63330078125,1066.433349609375,False,False,,,1081.4074104214892,1068.8324766261321,,,50425307.0,,50.0,0.0,0.0,,,1051.1949738186402,0.0,0.0,,,
2020-10-12 00:00:00+05:30,1123.0,1140.0,1112.0999755859375,1132.0999755859375,14633537,0.0,13.116587907608164,4.858999094250696,8.257588813357469,,,,,36.606650474645036,1102.8500162760417,1117.2500813802085,1092.3999837239585,1127.7001139322917,1077.9999186197917,False,False,,,1098.304932142972,1080.3356582551876,,,65058844.0,,50.0,0.0,0.0,,,1052.7970530615569,0.0,0.0,,,
2020-10-13 00:00:00+05:30,1135.550048828125,1166.050048828125,1135.550048828125,1157.800048828125,17523825,0.0,18.648769501267452,7.616953175654047,11.031816325613406,,,,,36.41689495804093,1128.066650390625,1144.0333251953125,1116.13330078125,1155.9666748046875,1100.1666259765625,False,False,,,1118.1366377046895,1094.4200929048125,,,82582669.0,,50.0,0.0,0.0,,,1054.876320304459,0.0,0.0,,,
2020-10-14 00:00:00+05:30,1162.0,1164.9000244140625,1131.0999755859375,1137.0,16649573,87.61023170414843,21.11131506555148,10.315825553633534,10.795489511917946,,,,,36.229977377332645,1153.1333821614583,1170.7167154947915,1140.2167154947915,1183.6333821614583,1122.6333821614583,False,False,,,1124.4244251364596,1102.1618941948466,,,65933096.0,,50.0,0.0,92.35390060707718,,,1056.5025317835787,0.0,0.0,,,
2020-10-15 00:00:00+05:30,1180.0,1186.0,1092.5,1108.25,44288251,73.96853526072321,20.506627800354636,12.353986002977756,8.15264179737688,,,,,40.320693278951744,1144.3333333333333,1157.566691080729,1123.766642252604,1178.1333821614583,1110.5332845052083,True,True,1186.0,1092.5,1119.0329500909731,1103.2688225230563,,,21644845.0,,50.0,0.0,83.23175967720667,,,1057.527234124498,0.0,0.0,,,
2020-10-16 00:00:00+05:30,1113.8499755859375,1135.949951171875,1096.9000244140625,1127.5,18365685,76.59624104513293,21.33478874300272,14.150146550982749,7.18464219201997,,,,,40.22992424172752,1128.9166666666667,1165.3333333333335,1071.8333333333335,1222.4166666666667,1035.4166666666667,False,False,,,1121.8553000606487,1107.6744911552278,,,40010530.0,,50.0,0.0,84.30799472804802,,,1058.9128334487652,0.0,0.0,,,
