Date,Open,High,Low,Close,Volume,RSI14,MACD,MACD_SIGNAL,MACD_HIST,BB_MID_20,BB_UPPER_20_2,BB_LOWER_20_2,BB_WIDTH_20,ATR14,P,R1,S1,R2,S2,pivot_high,pivot_low,ph_price,pl_price,EMA5,EMA10,STOCH_K,STOCH_D,OBV,SMA50,MFI14,ADX14,RSI28,SMA100,SMA200,EMA100,CCI50,CMF50,BB_UPPER_100,BB_LOWER_100,BB_WIDTH_100
2020-10-20 00:00:00+05:30,2725.0,2759.89990234375,2717.949951171875,2739.0,3406273,58.2182829531669,13.008004946088477,16.962776016593626,-3.9547710705051493,,,,,92.33292011795514,2730.7167154947915,2754.833333333333,2687.433430989583,2798.1166178385415,2663.3168131510415,False,False,,,2749.829990486472,2756.704784979764,,,26339438.0,,50.0,0.0,69.0415171902584,,,2719.058520239789,0.0,0.0,,,
2020-10-21 00:00:00+05:30,2739.0,2749.0,2663.050048828125,2675.39990234375,4570143,47.43402731912411,5.635981021435327,14.697417017561968,-9.06143599612664,,,,,91.87699376466371,2738.949951171875,2759.949951171875,2718.0,2780.89990234375,2697.0,False,False,,,2725.0199611055646,2741.9220790459435,,,21769295.0,,50.0,0.0,60.208754204244755,,,2718.1939931527386,0.0,0.0,,,
2020-10-22 00:00:00+05:30,2661.0,2686.64990234375,2638.10009765625,2671.14990234375,5262294,46.81002601848368,-0.5430802417135965,11.649317565706856,-12.192397807420452,,,,,88.7821945448663,2695.816650390625,2728.583251953125,2642.63330078125,2781.7666015625,2609.86669921875,False,True,,2638.10009765625,2707.0632748516264,2729.0544105546355,24.15317088461269,,16507001.0,,58.37666310713005,0.0,59.67965396056819,,,2717.262426998105,0.0,0.0,,,
2020-10-23 00:00:00+05:30,2687.800048828125,2702.0,2670.10009765625,2686.800048828125,3499091,49.4472928525162,-4.129591423584316,8.493535767848622,-12.623127191432937,,,,,84.719173673358,2665.2999674479165,2692.499837239583,2643.950032552083,2713.8497721354165,2616.7501627604165,False,False,,,2700.3088661771258,2721.3717993316336,19.7245728773403,,20006092.0,,59.908461524690544,0.0,60.98880955974131,,,2716.659211588799,0.0,0.0,,,
2020-10-26 00:00:00+05:30,2689.949951171875,2709.949951171875,2670.5,2688.199951171875,2672752,49.687598159952536,-6.780802089382632,5.4386681964023715,-12.219470285785004,,,,,81.48565778039493,2686.300048828125,2702.5,2670.60009765625,2718.199951171875,2654.400146484375,False,False,,,2696.2725611753754,2715.3405542116775,20.29156473536095,21.389769499104645,22678844.0,,56.61336630707685,0.0,61.10595455391666,,,2716.0956618775726,0.0,0.0,,,
2020-10-27 00:00:00+05:30,2699.75,2718.14990234375,2624.10009765625,2630.14990234375,3537502,40.98690913798466,-13.41146047093389,1.6686424629351195,-15.080102933869009,,,,,82.38309684518815,2689.5499674479165,2708.599934895833,2669.149983723958,2728.9999186197915,2650.1000162760415,True,False,2718.14990234375,,2674.231674898167,2699.851344781145,2.318822135674489,14.111653249458579,19141342.0,,48.94844264674777,0.0,54.117639255695366,,,2714.39376564918,0.0,0.0,,,
2020-10-28 00:00:00+05:30,2650.0,2655.949951171875,2606.0,2622.199951171875,3569445,39.95504198228727,-19.087767724082823,-2.482639574468469,-16.605128149614355,,,,,80.06644358280865,2657.4666341145835,2690.833170572917,2596.783365885417,2751.5164388020835,2563.4168294270835,False,False,,,2656.887766989403,2685.7329095794594,6.508620943330711,9.70633593812205,15571897.0,,29.58416323938009,0.0,53.252697802238394,,,2712.5681455605204,0.0,0.0,,,
2020-10-29 00:00:00+05:30,2608.0,2655.0,2600.25,2632.64990234375,3105968,42.021286332804095,-22.483878239487694,-6.482887307472314,-16.00099093201538,,,,,78.2581261840366,2628.0499674479165,2650.099934895833,2600.149983723958,2677.9999186197915,2578.1000162760415,False,False,,,2648.8084787741855,2676.081453718421,12.723312298786439,7.183585125930546,18677865.0,,37.2664266174633,0.0,54.249452365175394,,,2710.9856060908814,0.0,0.0,,,
2020-10-30 00:00:00+05:30,2636.10009765625,2674.35009765625,2621.60009765625,2664.85009765625,3427003,47.96342479546661,-22.319745504526054,-9.650258946883062,-12.669486557642992,2724.334997558594,2861.1683805729504,2587.5016145442373,273.666766028713,76.43611717089112,2629.2999674479165,2658.349934895833,2603.599934895833,2684.0499674479165,2574.5499674479165,True,False,2674.35009765625,,2654.155685068207,2674.0393889798443,25.36820044370047,14.866711228605874,22104868.0,,35.65021322193087,0.0,57.16782233032751,,,2710.0720316664333,0.0,0.0,,,
2020-11-02 00:00:00+05:30,2660.0,2664.85009765625,2600.050048828125,2604.60009765625,2571196,39.753600079889644,-26.74306321355016,-13.068819800216481,-13.674243413333677,2719.275,2866.1131567242287,2572.4368432757715,293.6763134484572,75.60496943212212,2653.60009765625,2685.60009765625,2632.85009765625,2706.35009765625,2600.85009765625,False,True,,2600.050048828125,2637.6371559308877,2661.414063284645,1.8805743940377002,13.324029045508203,19533672.0,,28.90585340759381,0.0,50.87118452193476,,,2707.983478517717,0.0,0.0,,,
2020-11-03 00:00:00+05:30,2604.0,2665.0,2601.050048828125,2633.60009765625,2879269,44.66337929365838,-27.590470954653483,-15.973150031103883,-11.6173209235496,2715.2400024414064,2867.006218035478,2563.473786847335,303.53243118814316,74.77246812781875,2623.166748046875,2646.283447265625,2581.4833984375,2687.966796875,2558.36669921875,False,False,,,2636.291469839342,2656.356978624937,14.73432412060571,13.99436631944796,22412941.0,,35.10587879181611,0.0,53.431449959216465,,,2706.5105402828362,0.0,0.0,,,
2020-11-04 00:00:00+05:30,2610.0,2721.85009765625,2610.0,2653.14990234375,4893928,47.754452264753375,-26.38044449805784,-18.054608924494676,-8.325835573563165,2711.1,2864.990022985806,2557.209977014194,307.7800459716118,77.42087023699241,2633.2167154947915,2665.383382161458,2601.433430989583,2697.1666666666665,2569.2667643229165,True,False,2721.85009765625,,2641.910947340811,2655.773873846539,30.52593758026327,15.713612031635558,27306869.0,,45.7949373341845,0.0,55.06841400627545,,,2705.4538939870126,0.0,0.0,,,
2020-11-05 00:00:00+05:30,2685.0,2710.0,2667.0,2685.699951171875,2816502,52.51091730500356,-22.53520113411605,-18.950727366418953,-3.584473767697098,2704.1,2848.4841183503527,2559.715881649647,288.76823670070553,75.95152933836796,2661.6666666666665,2713.333333333333,2601.483235677083,2773.5167643229165,2549.8165690104165,False,False,,,2656.5072819511656,2661.214978814782,49.238244544904624,31.499502081924533,30123371.0,,53.92478459429916,0.0,57.63946868229789,,,2705.0627268025546,0.0,0.0,,,
2020-11-06 00:00:00+05:30,2699.0,2713.25,2681.300048828125,2707.449951171875,3884421,55.43077953856167,-17.530691932918216,-18.666720279718806,1.1360283468005896,2698.825,2833.8716372104764,2563.7783627895233,270.0932744209531,72.80855946933275,2687.566650390625,2708.13330078125,2665.13330078125,2730.566650390625,2644.566650390625,False,False,,,2673.488171691402,2669.6213374251624,67.18798921717615,48.984057114114684,34007792.0,,61.20789492470069,0.0,59.25507295293145,,,2705.109998572244,0.0,0.0,,,
2020-11-09 00:00:00+05:30,2731.10009765625,2744.0,2695.10009765625,2726.60009765625,3646592,57.886011220675094,-11.882353187551871,-17.30984686128542,5.427493673733547,2693.6550048828126,2814.7539822251024,2572.556027540523,242.1979546845796,71.10079824607683,2700.6666666666665,2720.033284505208,2688.083333333333,2732.6166178385415,2668.7167154947915,True,False,2744.0,,2691.192147013018,2679.981112012633,84.9614570749993,67.12923027902669,37654384.0,,61.38004336977628,0.0,60.62623152551416,,,2705.5355450887587,0.0,0.0,,,
2020-11-10 00:00:00+05:30,2697.199951171875,2713.14990234375,2638.35009765625,2649.60009765625,4760020,46.73730615464943,-13.464055273802842,-16.540688543788903,3.0766332699860612,2684.807507324219,2789.811516142863,2579.8034985055747,210.0080176372885,72.32574122849992,2721.9000651041665,2748.700032552083,2699.800130208333,2770.7999674479165,2673.0001627604165,False,True,,2638.35009765625,2677.328130560762,2674.457291220563,34.42171978854142,62.19038869357229,32894364.0,,61.20921110826425,36.15859086615933,53.165868764106584,,,2704.4279124663326,0.0,0.0,,,
2020-11-11 00:00:00+05:30,2667.949951171875,2692.800048828125,2643.39990234375,2687.800048828125,3242441,51.70660697057962,-11.502554475544457,-15.533061730140014,4.030507254595557,2678.7175048828126,2765.8553279365437,2591.5796818290814,174.2756461074623,70.68819874677672,2667.0333658854165,2695.716634114583,2620.916829427083,2741.8331705729165,2592.2335611979165,False,False,,,2680.8187699832165,2676.8832471492105,60.95868688085017,60.113954581463624,36136805.0,,70.44800868706255,36.02877761814185,55.95435615167474,,,2704.0986478398336,0.0,0.0,,,
2020-11-12 00:00:00+05:30,2686.0,2713.0,2661.75,2671.050048828125,2437505,49.52472660857857,-11.17086519513623,-14.660622423139259,3.489757228003029,2675.2400024414064,2757.38778340957,2593.0922214732427,164.29556193632743,69.29975597914981,2674.6666666666665,2705.933430989583,2656.533284505208,2724.0668131510415,2625.2665201822915,False,False,,,2677.562529598186,2675.822665636286,49.322698216984186,48.23436829545859,33699300.0,,69.77917919893133,36.060389404193046,54.47938117473034,,,2703.4442201366314,0.0,0.0,,,
2020-11-13 00:00:00+05:30,2655.75,2664.89990234375,2636.0,2656.85009765625,2548093,47.68756743404771,-11.916451006873558,-14.11178813988612,2.1953371330125613,2669.9175048828124,2741.1048224014476,2598.7301873641773,142.3746350372703,66.85334832550518,2681.933349609375,2702.11669921875,2650.86669921875,2733.183349609375,2630.683349609375,False,True,,2636.0,2670.6583856175407,2672.373107821734,39.458192493796844,49.91319253054373,31151207.0,,64.31376563674414,36.86791812776267,53.245426058321975,,,2702.5215642459307,0.0,0.0,,,
2020-11-14 00:00:00+05:30,2677.949951171875,2689.0,2660.050048828125,2670.35009765625,298819,49.60170074401871,-11.287876346475059,-13.547005781203907,2.259129434728848,2667.8575073242187,2736.3038888839415,2599.411125764496,136.8927631194456,64.37453075537981,2652.5833333333335,2669.166666666667,2640.266764322917,2681.4832356770835,2623.6834309895835,False,False,,,2670.5556229637773,2672.005287791646,48.83645201392764,45.872447574902885,31450026.0,,69.70456922796717,35.96404588513072,54.266696943487084,,,2701.8845055015804,0.0,0.0,,,
2020-11-17 00:00:00+05:30,2695.0,2695.0,2650.050048828125,2666.050048828125,2827273,48.98684807258919,-11.009790392606192,-13.039562703484364,2.0297723108781724,2664.210009765625,2723.9096735736066,2604.510345957643,119.39932761596356,62.987060785129465,2673.1333821614585,2686.216715494792,2657.266764322917,2702.0833333333335,2644.1834309895835,True,False,2695.0,,2669.05376491856,2670.9225170710056,45.84926876508389,44.71463775760279,28622753.0,,70.80841549618633,31.869281387598484,53.877954613657025,,,2701.174912300126,0.0,0.0,,,
2020-11-18 00:00:00+05:30,2661.0,2664.199951171875,2607.050048828125,2626.64990234375,2893762,43.64799544891049,-13.809480713626726,-13.193546305512838,-0.6159344081138887,2661.772509765625,2723.495075250844,2600.0499442804057,123.44513097043819,62.70227072904879,2670.36669921875,2690.683349609375,2645.7333984375,2715.316650390625,2625.416748046875,False,True,,2607.050048828125,2654.91914406029,2662.872950756959,18.478542923481097,37.721421234164204,25728991.0,,64.0483863944325,27.02144931842432,50.444280358114334,,,2699.6991695287124,0.0,0.0,,,
2020-11-19 00:00:00+05:30,2637.0,2676.14990234375,2630.85009765625,2636.89990234375,4167501,45.317648853601604,-15.027933464128637,-13.560423737235999,-1.4675097268926383,2660.060009765625,2722.5824514818687,2597.5375680493817,125.04488343248704,61.759251391259596,2632.63330078125,2658.216552734375,2601.066650390625,2689.783203125,2575.4833984375,False,False,,,2648.9127301547765,2658.1505783181938,25.5990732998767,29.975628329480557,29896492.0,,64.64494898162,22.158189489317476,51.281922332408286,,,2698.4556196834656,0.0,0.0,,,
2020-11-20 00:00:00+05:30,2655.0,2676.0,2627.550048828125,2660.25,2711471,49.02309051214356,-13.94861733352036,-13.638062456492872,-0.31055487702748863,2658.7325073242187,2719.9788190307445,2597.486195617693,122.49262341305166,60.80858708987498,2647.9666341145835,2665.083170572917,2619.783365885417,2693.2664388020835,2602.6668294270835,False,False,,,2652.6918201031845,2658.5322913512496,41.41306148520212,28.496892569519968,32607963.0,,70.52359217795129,17.105691271957976,53.15264257487271,,,2697.6990727590405,0.0,0.0,,,
2020-11-23 00:00:00+05:30,2690.0,2730.0,2665.0,2724.25,3706418,57.51987401401492,-7.8386275749694505,-12.478175480188188,4.639547905218738,2660.535009765625,2727.3056416843647,2593.7643778468855,133.54126383747916,61.4472594405982,2654.6000162760415,2681.649983723958,2633.200032552083,2703.0499674479165,2606.1500651041665,False,False,,,2676.544546735456,2670.4809656510224,85.57867320798579,50.86360266435486,36314381.0,,71.12571559630138,13.312181215075798,57.76264310624838,,,2698.224833694505,0.0,0.0,,,
2020-11-24 00:00:00+05:30,2734.39990234375,2743.0,2705.0,2722.050048828125,3120516,57.16714167403495,-3.1377641530639266,-10.610093214763337,7.47232906169941,2665.130017089844,2735.6402933756995,2594.6197408039884,141.02055257171105,59.77245519484119,2706.4166666666665,2747.833333333333,2682.833333333333,2771.4166666666665,2641.4166666666665,True,False,2743.0,,2691.7130474330124,2679.8571625923137,83.97228258641191,70.32133909319994,33193865.0,,69.99262019795637,11.423839638789607,57.56072768568131,,,2698.6966201327946,0.0,0.0,,,
2020-11-25 00:00:00+05:30,2729.0,2732.949951171875,2688.199951171875,2701.300048828125,3302249,53.81501398447772,-1.0742641597980764,-8.702927403770286,7.628663243972209,2669.0850219726562,2738.318433298064,2599.8516106472484,138.46682265081563,58.699422680923966,2723.3500162760415,2741.700032552083,2703.700032552083,2761.3500162760415,2685.3500162760415,False,False,,,2694.908714564717,2683.755869180643,68.82076203277671,79.4572392757248,29891616.0,,62.687021330922306,9.128022351570463,55.65769192447513,,,2698.7481731762664,0.0,0.0,,,
2020-11-26 00:00:00+05:30,2686.0,2730.949951171875,2680.0,2720.60009765625,2341099,56.37721084842633,2.0942854754580367,-6.543484827924622,8.63777030338266,2673.482531738281,2744.129963464782,2602.83510001178,141.2948634530021,58.14588900170619,2707.4833170572915,2726.766682942708,2682.016682942708,2752.2333170572915,2662.7333170572915,False,False,,,2703.472508928561,2690.4548198125713,82.91353728605377,78.5688606350808,32232715.0,,61.31355212491542,7.5596532491248905,57.02806909945191,,,2699.1808845521077,0.0,0.0,,,
2020-11-27 00:00:00+05:30,2705.0,2717.699951171875,2669.050048828125,2679.64990234375,6086808,50.034647981757146,1.2862186351262608,-4.977544135314446,6.263762770440707,2674.222521972656,2744.799242417306,2603.6458015280064,141.15344088929942,57.674757560736104,2710.5166829427085,2741.033365885417,2690.083414713542,2761.4666341145835,2659.5667317708335,False,False,,,2695.5316400669576,2688.4902893636945,53.401897455513236,68.37873225811457,26145907.0,,49.658730312198784,7.905023783945892,53.39703129446078,,,2698.79413242917,0.0,0.0,,,
2020-12-01 00:00:00+05:30,2679.0,2735.89990234375,2624.449951171875,2726.800048828125,3605017,56.151496464287696,4.399725318689889,-3.102090244513579,7.501815563203468,2680.33251953125,2746.5547481663602,2614.1102908961398,132.44445727022048,61.5158428186746,2688.7999674479165,2708.549886067708,2659.899983723958,2737.4498697916665,2640.1500651041665,False,True,,2624.449951171875,2705.9544429873467,2695.455700175409,88.0838859946377,74.7997735787349,29750924.0,,59.30512132231017,7.961590043014743,56.689746471993196,,,2699.3487050311296,0.0,0.0,,,
2020-12-02 00:00:00+05:30,2719.0,2754.699951171875,2702.449951171875,2749.550048828125,2509032,58.77398254799146,8.603757901895733,-0.7609206152317168,9.36467851712745,2686.130017089844,2755.3596114377383,2616.9004227419496,138.45918869578873,60.853996903054984,2695.7166341145835,2766.983317057292,2655.533365885417,2807.1665852864585,2584.2666829427085,False,False,,,2720.4863116009396,2705.2910362940847,96.51208550632137,79.33262298549077,32259956.0,,58.66089010998863,8.066272424048865,58.16863434406846,,,2700.3427910469118,0.0,0.0,,,
2020-12-03 00:00:00+05:30,2773.89990234375,2773.89990234375,2700.800048828125,2709.449951171875,2852548,52.78172206219564,8.600598911579254,1.1113832901304774,7.489215621448777,2688.94501953125,2757.098323604531,2620.7917154579695,136.3066081465613,61.72870094680999,2735.566650390625,2768.683349609375,2716.433349609375,2787.816650390625,2683.316650390625,True,False,2773.89990234375,,2716.8075247912516,2706.047202635501,61.37248561273717,81.98948570456541,29407408.0,,52.36906197350282,8.323118902427368,54.75122754919437,,,2700.5231308513667,0.0,0.0,,,
2020-12-04 00:00:00+05:30,2710.800048828125,2738.85009765625,2699.0,2727.550048828125,2686527,55.01133189765826,9.94399383007385,2.877905398119152,7.066088431954698,2691.0375244140623,2761.3082675230326,2620.766781305092,140.54148621794047,60.165943568912844,2728.0499674479165,2755.299886067708,2682.200032552083,2801.1498209635415,2654.9501139322915,False,True,,2699.0,2720.388366136876,2709.9568110341597,72.22062079228348,76.70173063711401,32093935.0,,52.119458209756985,7.35931254325414,55.962278476773676,,,2701.058317345956,0.0,0.0,,,
2020-12-07 00:00:00+05:30,2715.0,2744.0,2706.14990234375,2737.699951171875,1996400,56.25864808360582,11.69286816879412,4.6408979522541465,7.051970216539974,2692.5500244140626,2765.557094792659,2619.542954035466,146.01414075719276,58.57195457515122,2721.800048828125,2744.60009765625,2704.75,2761.650146484375,2681.949951171875,False,False,,,2726.1588944818754,2715.001018331926,78.30387596445509,70.63232745649191,34090335.0,,53.96393244452684,7.136444472134835,56.63719213034568,,,2701.7838942534,0.0,0.0,,,
2020-12-08 00:00:00+05:30,2740.0,2805.550048828125,2732.449951171875,2797.300048828125,4277818,62.78360330129929,17.684240547278023,7.249566471258922,10.4346740760191,2696.0850219726562,2781.7783423745996,2610.391701570713,171.38664080388662,59.60967908094399,2729.2832845052085,2752.416666666667,2714.566569010417,2767.1333821614585,2691.4331868489585,False,False,,,2749.872612597292,2729.9644784221437,95.84382871536523,82.12277515736794,38368153.0,,61.59796961076757,7.487375916376566,60.33862996701226,,,2703.6753032548795,0.0,0.0,,,
2020-12-09 00:00:00+05:30,2815.0,2840.0,2793.14990234375,2810.800048828125,3659996,64.09028199265623,23.253728985722773,10.450398974151692,12.80333001157108,2704.14501953125,2801.022921527342,2607.267117535158,193.75580399218416,58.69828040775157,2778.433349609375,2824.416748046875,2751.316650390625,2851.533447265625,2705.333251953125,True,False,2840.0,,2770.18175800757,2744.6618548595948,86.45328482613408,86.86699650198481,42028149.0,,68.36920094449141,10.547011809773519,61.11824461751561,,,2705.796585345439,0.0,0.0,,,
2020-12-10 00:00:00+05:30,2818.0,2827.300048828125,2780.25,2784.300048828125,2127801,59.66205871476251,25.23832842911088,13.407984865143531,11.830343563967348,2708.97001953125,2811.846916488963,2606.0931225735367,205.7537939154263,57.86626386634967,2814.6499837239585,2836.150065104167,2789.299967447917,2861.5000813802085,2767.7998860677085,False,False,,,2774.887854947755,2751.868799217509,74.15915631905565,85.48542328685166,39900348.0,,62.20503164208913,12.83935888222058,58.76671700941104,,,2707.351109374799,0.0,0.0,,,
2020-12-11 00:00:00+05:30,2792.699951171875,2807.699951171875,2764.550048828125,2783.60009765625,1795408,59.54503081612454,26.449761193791346,16.016340130873093,10.433421062918253,2714.597521972656,2820.993717358319,2608.201326586993,212.7923907713257,56.81509518616398,2797.2833658854165,2814.316731770833,2767.266682942708,2844.3334147135415,2750.2333170572915,False,False,,,2777.7919358505865,2757.638126206371,73.83442840751937,78.1489565175697,38104940.0,,57.3637690557836,14.772791888197347,58.70484854743337,,,2708.860990330867,0.0,0.0,,,
2020-12-14 00:00:00+05:30,2802.0,2804.0,2756.25,2797.699951171875,2483658,61.19621966968812,28.222242287664358,18.45752056223135,9.76472172543301,2721.6400146484375,2830.5581674310106,2612.7218618658644,217.83630556514618,56.16758838715227,2785.2833658854165,2806.016682942708,2762.866780598958,2828.4332682291665,2742.1334635416665,False,False,,,2784.4279409576825,2764.9220943819173,80.37576467363543,76.12311646673682,40588598.0,2711.9180126953124,56.23307014253985,14.32946119595801,59.593497580642044,,,2710.6201776742532,82.88651413320993,0.013326891144245439,,,
2020-12-15 00:00:00+05:30,2786.0,2794.699951171875,2755.0,2761.550048828125,2365509,54.99823064908151,26.40556441313265,20.04712933241161,6.358435080721041,2726.2000122070312,2833.704051509276,2618.6959729047867,215.00807860448913,55.20561430034675,2785.9833170572915,2815.716634114583,2767.966634114583,2833.7333170572915,2738.2333170572915,False,True,,2755.0,2776.8019769144967,2764.3089951903185,63.60476297807322,72.604985353076,38223089.0,2713.0330126953127,49.8160253837853,14.397366425957804,56.368323769020215,,,2711.62868997433,62.91266938870906,-0.04834360042239847,,,
2020-12-16 00:00:00+05:30,2779.0,2819.800048828125,2760.449951171875,2814.199951171875,2565149,61.167045878541565,28.881315388848634,21.813966543699017,7.067348845149617,2733.6075073242187,2844.0371602831833,2623.177854365254,220.8593059179293,55.50164882576841,2770.4166666666665,2785.833333333333,2746.133382161458,2810.1166178385415,2730.7167154947915,False,False,,,2789.267968333623,2773.380078096056,88.03059940445785,77.33704235205549,40788238.0,2715.0310107421874,56.90588073089665,15.973805279696018,59.665313847511705,,,2713.6598040574495,90.0595429604293,-0.0643110335573363,,,
2020-12-17 00:00:00+05:30,2811.0,2853.699951171875,2805.0,2838.199951171875,2863460,63.615473421783264,32.406404439465405,23.932454122852295,8.47395031661311,2744.185009765625,2851.9731480534965,2636.396871477754,215.57627657574267,55.01581327906174,2798.1499837239585,2835.850016276042,2776.499918619792,2857.5000813802085,2738.7998860677085,False,False,,,2805.578629279707,2785.165509564387,93.23882224645584,81.62472820966231,43651698.0,2717.0760107421875,57.564884525314945,18.250436994105392,61.056417781383765,,,2716.125945584468,121.21530089196854,-0.060298609484241206,,,
2020-12-18 00:00:00+05:30,2868.0,2898.0,2846.199951171875,2861.0,6076692,65.8202516244998,36.61772990484815,26.46950927925147,10.148220625596679,2755.3900146484375,2862.8109261374725,2647.9691031594025,214.84182297807,55.35754438970912,2832.2999674479165,2859.599934895833,2810.899983723958,2880.9999186197915,2783.6000162760415,True,False,2898.0,,2824.0524195198045,2798.9535987344984,86.47413876966712,89.24785347352694,49728390.0,2717.78201171875,72.00625164149059,20.465119330874877,62.33616512407662,,,2718.994738741211,155.50020056746507,-0.03528789904258218,,,
2020-12-21 00:00:00+05:30,2861.0,2886.5,2785.0,2820.14990234375,2705195,58.93012013336556,36.24120810708655,28.423849044818486,7.817359062268064,2763.385009765625,2864.614576694534,2662.155442836716,202.45913385781841,58.65343407615847,2868.3999837239585,2890.600016276042,2838.799967447917,2920.2000325520835,2816.5999348958335,False,True,,2785.0,2822.75158046112,2802.8074721179987,60.87934791143216,80.19743630918504,47023195.0,2717.9260107421874,64.80826782123205,22.419222217670118,58.749085330469484,,,2720.997811287796,114.40238844843599,-0.05573488901355524,,,
